x1,x2,sentence1,sentence2,y_type,y_score
causes,creates,an open switch causes a gap.,the open switch creates a gap,EQUI,5
an open switch,the open switch,an open switch causes a gap.,the open switch creates a gap,EQUI,5
a gap.,a gap,an open switch causes a gap.,the open switch creates a gap,EQUI,5
there,There,there was a closed path not effected by the switch,There is no path containing both switch Y and bulb A,EQUI,5
by the switch,switch Y and bulb A,there was a closed path not effected by the switch,There is no path containing both switch Y and bulb A,SPE2,2
a closed path,no path,there was a closed path not effected by the switch,There is no path containing both switch Y and bulb A,OPPO,4
by the switch,both,there was a closed path not effected by the switch,There is no path containing both switch Y and bulb A,SPE2,2
not effected,containing,there was a closed path not effected by the switch,There is no path containing both switch Y and bulb A,SIMI,2
was,is,there was a closed path not effected by the switch,There is no path containing both switch Y and bulb A,SIMI,4
If,,If the other bulb is no longer contained in a closed path with the battery,The damaged bulb and the other bulb must be contained in the same path,NOALI,NIL
is contained,must be contained,If the other bulb is no longer contained in a closed path with the battery,The damaged bulb and the other bulb must be contained in the same path,SIMI,4
with the battery,,If the other bulb is no longer contained in a closed path with the battery,The damaged bulb and the other bulb must be contained in the same path,NOALI,NIL
no longer,,If the other bulb is no longer contained in a closed path with the battery,The damaged bulb and the other bulb must be contained in the same path,NOALI,NIL
the other bulb,The damaged bulb and the other bulb,If the other bulb is no longer contained in a closed path with the battery,The damaged bulb and the other bulb must be contained in the same path,SPE1,3
in a closed path,in the same path,If the other bulb is no longer contained in a closed path with the battery,The damaged bulb and the other bulb must be contained in the same path,SPE2,4
,the switch,A closed path with a battery enables the bulb to be on.,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
A closed path,in the same path,A closed path with a battery enables the bulb to be on.,If a bulb and a switch are in the same path the switch affects the bulb,SPE2,4
with a battery,,A closed path with a battery enables the bulb to be on.,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,a bulb and a switch,A closed path with a battery enables the bulb to be on.,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,If,A closed path with a battery enables the bulb to be on.,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
the bulb,the bulb,A closed path with a battery enables the bulb to be on.,If a bulb and a switch are in the same path the switch affects the bulb,EQUI,4
enables to be on.,affects,A closed path with a battery enables the bulb to be on.,If a bulb and a switch are in the same path the switch affects the bulb,SIMI,2
,are,A closed path with a battery enables the bulb to be on.,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,in which,the battery is in a closed path.,the battery is contained in a path in which there is no bulb,NOALI,NIL
,is,the battery is in a closed path.,the battery is contained in a path in which there is no bulb,NOALI,NIL
is,is contained,the battery is in a closed path.,the battery is contained in a path in which there is no bulb,EQUI,5
,there,the battery is in a closed path.,the battery is contained in a path in which there is no bulb,NOALI,NIL
the battery,the battery,the battery is in a closed path.,the battery is contained in a path in which there is no bulb,EQUI,5
,no bulb,the battery is in a closed path.,the battery is contained in a path in which there is no bulb,NOALI,NIL
in a closed path.,in a path,the battery is in a closed path.,the battery is contained in a path in which there is no bulb,EQUI,5
are contained,are,the switch and the bulb are contained in the same path,"If bulb A burns out, bulbs B and C are still in a closed path",EQUI,5
,bulb A,the switch and the bulb are contained in the same path,"If bulb A burns out, bulbs B and C are still in a closed path",NOALI,NIL
,still,the switch and the bulb are contained in the same path,"If bulb A burns out, bulbs B and C are still in a closed path",NOALI,NIL
in the same path,in a closed path,the switch and the bulb are contained in the same path,"If bulb A burns out, bulbs B and C are still in a closed path",SPE1,4
the switch and the bulb,bulbs B and C,the switch and the bulb are contained in the same path,"If bulb A burns out, bulbs B and C are still in a closed path",SPE2,2
,If,the switch and the bulb are contained in the same path,"If bulb A burns out, bulbs B and C are still in a closed path",NOALI,NIL
,"burns out,",the switch and the bulb are contained in the same path,"If bulb A burns out, bulbs B and C are still in a closed path",NOALI,NIL
closed paths,in a closed path,closed paths from the battery,the bulb and the battery are in a closed path,SPE2,4
,are,closed paths from the battery,the bulb and the battery are in a closed path,NOALI,NIL
from the battery,the bulb and the battery,closed paths from the battery,the bulb and the battery are in a closed path,SPE1,3
are contained,are,Bulb A and C are contained in different paths with the battery.,A and C are in different paths with the battery,EQUI,5
Bulb A and C,A and C,Bulb A and C are contained in different paths with the battery.,A and C are in different paths with the battery,EQUI,5
in different paths,in different paths,Bulb A and C are contained in different paths with the battery.,A and C are in different paths with the battery,EQUI,5
with the battery.,with the battery,Bulb A and C are contained in different paths with the battery.,A and C are in different paths with the battery,EQUI,5
between the bul and battery terminal.,between the terminals,there is a gap between the bul and battery terminal.,there is no gap between the terminals,SPE2,3
is,is,there is a gap between the bul and battery terminal.,there is no gap between the terminals,EQUI,5
there,there,there is a gap between the bul and battery terminal.,there is no gap between the terminals,EQUI,5
a gap,no gap,there is a gap between the bul and battery terminal.,there is no gap between the terminals,OPPO,4
,and,there is a gap between terminals 1 and 2 from the positive battery terminal,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
is a gap,are connected,there is a gap between terminals 1 and 2 from the positive battery terminal,Terminals 1 and 2 are connected and in the same electrical state,OPPO,4
from the positive battery terminal,in the same electrical state,there is a gap between terminals 1 and 2 from the positive battery terminal,Terminals 1 and 2 are connected and in the same electrical state,REL,3
there,,there is a gap between terminals 1 and 2 from the positive battery terminal,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
