x1	x2	sentence1	sentence2	y_type	y_score
	Terminals 1, 2 and 3	There is no difference in electrical states.	Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap	NOALI	NIL
	are separated	There is no difference in electrical states.	Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap	NOALI	NIL
in electrical states.		There is no difference in electrical states.	Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap	NOALI	NIL
is		There is no difference in electrical states.	Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap	NOALI	NIL
terminal one to terminal six	Terminals 1 and 6	terminal one is not connected to terminal six	Terminals 1 and 6 are not connected	EQUI	5
is not connected	are not connected	terminal one is not connected to terminal six	Terminals 1 and 6 are not connected	EQUI	5
at bulb B		gap in circuit at bulb B causes the voltage reading to be 0	terminal 4 is separated by a gap from the negative battery terminal	NOALI	NIL
	terminal 4	gap in circuit at bulb B causes the voltage reading to be 0	terminal 4 is separated by a gap from the negative battery terminal	NOALI	NIL
the voltage reading		gap in circuit at bulb B causes the voltage reading to be 0	terminal 4 is separated by a gap from the negative battery terminal	NOALI	NIL
	is separated	gap in circuit at bulb B causes the voltage reading to be 0	terminal 4 is separated by a gap from the negative battery terminal	NOALI	NIL
0		gap in circuit at bulb B causes the voltage reading to be 0	terminal 4 is separated by a gap from the negative battery terminal	NOALI	NIL
causes		gap in circuit at bulb B causes the voltage reading to be 0	terminal 4 is separated by a gap from the negative battery terminal	NOALI	NIL
	from the negative battery terminal	gap in circuit at bulb B causes the voltage reading to be 0	terminal 4 is separated by a gap from the negative battery terminal	NOALI	NIL
to be		gap in circuit at bulb B causes the voltage reading to be 0	terminal 4 is separated by a gap from the negative battery terminal	NOALI	NIL
in circuit		gap in circuit at bulb B causes the voltage reading to be 0	terminal 4 is separated by a gap from the negative battery terminal	NOALI	NIL
gap	by a gap	gap in circuit at bulb B causes the voltage reading to be 0	terminal 4 is separated by a gap from the negative battery terminal	EQUI	5
	burns out,	bulb a is in the closed path	If bulb A burns out, neither B nor C is in a closed path	NOALI	NIL
	neither B nor C	bulb a is in the closed path	If bulb A burns out, neither B nor C is in a closed path	NOALI	NIL
in the closed path	in a closed path	bulb a is in the closed path	If bulb A burns out, neither B nor C is in a closed path	EQUI	5
is	is	bulb a is in the closed path	If bulb A burns out, neither B nor C is in a closed path	EQUI	5
	If	bulb a is in the closed path	If bulb A burns out, neither B nor C is in a closed path	NOALI	NIL
bulb a	bulb A	bulb a is in the closed path	If bulb A burns out, neither B nor C is in a closed path	EQUI	5
are		the terminals are on the same side as the negative side of the battery.	Terminals 1, 2 and 3 are connected to the negative battery terminal	NOALI	NIL
as		the terminals are on the same side as the negative side of the battery.	Terminals 1, 2 and 3 are connected to the negative battery terminal	NOALI	NIL
on the same side		the terminals are on the same side as the negative side of the battery.	Terminals 1, 2 and 3 are connected to the negative battery terminal	NOALI	NIL
the negative side of the battery.	to the negative battery terminal	the terminals are on the same side as the negative side of the battery.	Terminals 1, 2 and 3 are connected to the negative battery terminal	EQUI	5
the terminals	Terminals 1, 2 and 3	the terminals are on the same side as the negative side of the battery.	Terminals 1, 2 and 3 are connected to the negative battery terminal	SPE2	3
	are connected	the terminals are on the same side as the negative side of the battery.	Terminals 1, 2 and 3 are connected to the negative battery terminal	NOALI	NIL
and		Terminal 4 is connected to the positve battery terminal and terminal 4 is not seperated by a gap	Terminal 4 and the positive terminal are connected	NOALI	NIL
is not seperated		Terminal 4 is connected to the positve battery terminal and terminal 4 is not seperated by a gap	Terminal 4 and the positive terminal are connected	NOALI	NIL
by a gap		Terminal 4 is connected to the positve battery terminal and terminal 4 is not seperated by a gap	Terminal 4 and the positive terminal are connected	NOALI	NIL
is connected	are connected	Terminal 4 is connected to the positve battery terminal and terminal 4 is not seperated by a gap	Terminal 4 and the positive terminal are connected	EQUI	5
terminal 4		Terminal 4 is connected to the positve battery terminal and terminal 4 is not seperated by a gap	Terminal 4 and the positive terminal are connected	NOALI	NIL
Terminal 4 to the positve battery terminal	Terminal 4 and the positive terminal	Terminal 4 is connected to the positve battery terminal and terminal 4 is not seperated by a gap	Terminal 4 and the positive terminal are connected	EQUI	5
because		because there was a gap in the pathway.	there is a path containing both Z and C	NOALI	NIL
	Z and C	because there was a gap in the pathway.	there is a path containing both Z and C	NOALI	NIL
in the pathway.	a path	because there was a gap in the pathway.	there is a path containing both Z and C	EQUI	5
was	is	because there was a gap in the pathway.	there is a path containing both Z and C	SIMI	4
	both	because there was a gap in the pathway.	there is a path containing both Z and C	NOALI	NIL
a gap		because there was a gap in the pathway.	there is a path containing both Z and C	NOALI	NIL
	containing	because there was a gap in the pathway.	there is a path containing both Z and C	NOALI	NIL
there	there	because there was a gap in the pathway.	there is a path containing both Z and C	EQUI	5
with the battery.	with the battery	Bulbs a and c are in separate closed paths with the battery.	A and C are in different paths with the battery	EQUI	5
are	are	Bulbs a and c are in separate closed paths with the battery.	A and C are in different paths with the battery	EQUI	5
in separate closed paths	in different paths	Bulbs a and c are in separate closed paths with the battery.	A and C are in different paths with the battery	EQUI	5
Bulbs a and c	A and C	Bulbs a and c are in separate closed paths with the battery.	A and C are in different paths with the battery	EQUI	5
together.		The battery and bulb need to be in a closed path together.	the bulb and the battery are in a closed path	NOALI	NIL
